listing_id,name,host_id,host_name,Boroughs,neighbourhood,price,number_of_reviews,last_review,reviews_per_month,availability_365,Boroughs_ID
19915939,LARGE MASTER BERDOOM,139357580,Shuly,Queens,Ditmars Steinway,55,10,9/16/2017,4.11,308,4.0
7557546,Charming 2bdrm Minutes to Manhattan,9443343,Roula,Queens,Ditmars Steinway,133,42,9/19/2017,1.67,302,4.0
494208,Heart of Astoria/ 15 mnts to Mnhttn,1448564,Burak,Queens,Ditmars Steinway,42,124,6/18/2017,1.91,365,4.0
19915204,BRIGHT LUXURIOUS MASTER BEDROOM,139357580,Shuly,Queens,Ditmars Steinway,59,6,9/15/2017,2.5,335,4.0
2836845,Old World Elegance in Astoria!,10987233,Anastasia,Queens,Ditmars Steinway,160,121,9/25/2017,2.91,311,4.0
18433038,Private Cozy Room In Astoria,127762325,Zee,Queens,Ditmars Steinway,59,22,10/1/2017,4.89,240,4.0
2745620,Small Room Astoria20minToManhattan,1172202,Funda,Queens,Ditmars Steinway,55,77,9/13/2017,1.85,118,4.0
5036261,LARGE ROOM IN A GREAT NEIGHBORHOOD,15929586,Jorge,Queens,Ditmars Steinway,32,67,9/26/2017,2.05,301,4.0
16975094,Entire beautiful apartment-Astoria,73541674,Dioni,Queens,Ditmars Steinway,100,1,3/31/2017,0.16,249,4.0
17367926,Donat Apartment close to everything,117364815,Donat,Queens,Ditmars Steinway,110,4,8/5/2017,0.6,353,4.0
17462442,Private Bedroom in Spacious Luxury Loft (Astoria),51748110,Billy,Queens,Ditmars Steinway,30,1,9/12/2017,1.0,61,4.0
8681776,"20 Mins to Manhattan, 7 mins LGA",17794638,Burak,Queens,Ditmars Steinway,75,4,10/1/2016,0.31,0,4.0
14181211,"Comfy 1-Bedroom, Just a block from the Subway!",1540903,Medina,Queens,Ditmars Steinway,120,77,9/29/2017,5.37,101,4.0
16146960,Centrally located Astoria Apartment,24825969,Tony,Queens,Ditmars Steinway,48,5,9/15/2017,0.55,365,4.0
4874722,"Private room in Astoria, near train",25078099,Leslie,Queens,Ditmars Steinway,70,3,6/21/2015,0.09,0,4.0
3040654,Sunny Bedroom In Astoria!,6041,Miranda,Queens,Ditmars Steinway,50,13,8/15/2016,0.46,0,4.0
12607802,NEW - 1 Bed. 10 min. to Manhattan!,68430152,Edi,Queens,Ditmars Steinway,138,55,10/1/2017,3.18,337,4.0
13941210,Bright Astoria Apt Near Manhattan,17452232,Lili,Queens,Ditmars Steinway,70,8,9/24/2017,0.6,1,4.0
679633,Cozy 1 bedroom apartment in NYC,3458785,Glauce,Queens,Ditmars Steinway,75,1,9/18/2012,0.02,0,4.0
11162977,Beautiful room by Astoria park,58061728,Clinton,Queens,Ditmars Steinway,70,13,6/5/2017,0.75,82,4.0
13127582,One bedroom in Beautiful Astoria with balcony!,42048980,Stephanie,Queens,Ditmars Steinway,100,1,5/30/2016,0.06,0,4.0
1981410,Spacious 1 bed near train!,6638763,Terry & Kristen,Queens,Ditmars Steinway,135,15,9/19/2017,0.38,304,4.0
14824090,"Clean, Charming, Sunlit Space in Astoria",92688579,Alex,Queens,Ditmars Steinway,95,2,4/28/2017,0.16,91,4.0
1581579,Lux & Spacious Astoria | ❤ of NYC New York | ★★★★★,7748180,Ryan,Queens,Ditmars Steinway,188,156,9/10/2017,3.54,329,4.0
16916708,"Cozy 1br apartment, 25 min away from Manhattan",13896771,Raquel,Queens,Ditmars Steinway,80,6,9/17/2017,0.87,71,4.0
20194665,"20min To Times Square, 10min LGA",139867352,Oscar,Queens,Ditmars Steinway,59,14,9/30/2017,6.89,355,4.0
18108648,Large 2bd 15 min to Midtown Manhattan,124740003,Dani,Queens,Ditmars Steinway,100,22,9/22/2017,4.23,270,4.0
9182008,Huge beautiful 2 bedroom Apt in BEST Area,16176030,Amal,Queens,Ditmars Steinway,140,11,8/26/2017,0.49,117,4.0
1841252,Cozy two bedroom in trendy Astoria,9622222,Jackson,Queens,Ditmars Steinway,100,3,7/4/2015,0.06,1,4.0
19274661,Private room with balcony and parking,126154368,Larisa,Queens,Ditmars Steinway,60,1,8/14/2017,0.6,123,4.0
12851100,new studio 20mins from Manhattan,3248699,Snezhana,Queens,Ditmars Steinway,80,1,6/30/2016,0.07,0,4.0
14163104,Cozy studio sleeps 4 in Astoria NYC,85667130,Anna,Queens,Ditmars Steinway,95,20,9/24/2017,1.59,350,4.0
1578776,Nice private room in Astoria,4645357,Beatrix,Queens,Ditmars Steinway,59,117,9/24/2017,2.42,312,4.0
2756886,Cozy Room Astoria20minTo Manhattan,1172202,Funda,Queens,Ditmars Steinway,35,103,9/17/2017,2.45,323,4.0
8392760,NYC Near to Midtown Manhattan Sunny Private Room,44213272,Gema,Queens,Ditmars Steinway,45,93,9/26/2017,3.76,335,4.0
12845943,Fully Furnished Room in Quiet Apt,51663418,Melissa,Queens,Ditmars Steinway,40,1,8/10/2016,0.07,0,4.0
6357564,COZY near the Big City Room 2,10314085,Sergio,Queens,Ditmars Steinway,55,25,9/4/2017,1.04,363,4.0
8392882,3 beds + Private Bathroom,25144266,Therina,Queens,Ditmars Steinway,80,2,5/24/2017,0.38,36,4.0
12455130,Ground Floor Studio-15min Manhattan,52467013,Laura Anthony,Queens,Ditmars Steinway,95,67,9/5/2017,3.96,299,4.0
10357730,Live like a local in Astoria Queens,16823940,Malissa,Queens,Ditmars Steinway,38,11,9/27/2017,0.64,151,4.0
18221952,The ASTORIAN'S ArtPad,17247848,Kevin,Queens,Ditmars Steinway,60,12,9/18/2017,2.69,89,4.0
6555427,"Inviting,sunny grdn 15 min to Manhattan",24597265,Freda,Queens,Ditmars Steinway,65,9,9/23/2017,0.38,351,4.0
14352688,"Cozy One Bedroom in Historic Astoria, NY",87968331,Eric,Queens,Ditmars Steinway,60,8,7/29/2017,0.57,0,4.0
19530271,Appartement spacieux au cœur d'Astoria,37980834,Oceane,Queens,Ditmars Steinway,119,1,7/9/2017,0.35,0,4.0
2435198,"Lovely Private Bedroom in Vibrant Bronx, NY",12446529,Migdalia,Bronx,Soundview,50,7,9/19/2017,0.17,59,2.0
16771876,Delight in Your Home Away from Home in NYC!,87795401,Paul,Bronx,Soundview,70,27,9/15/2017,3.54,115,2.0
1739847,Welcome to a beautiful Quiet Bronx.,8989844,Ronald,Bronx,Soundview,35,42,9/21/2017,0.97,355,2.0
11695338,Quiet and Modern Haven in NYC,16234492,Denise,Bronx,Soundview,45,6,8/7/2016,0.34,0,2.0
8402207,Comfy bedroom minutes to Manhattan,44260966,Alicia,Bronx,Soundview,28,38,9/8/2017,1.54,345,2.0
17960424,"1 bedroom, Entire home, Huge Space",36893600,Brian,Bronx,Soundview,65,7,5/21/2017,1.19,179,2.0
18736577,Beautiful private room in convenient location,182461,Jose,Queens,Ozone Park,49,11,9/27/2017,2.43,0,4.0
13224318,"Cozy, private, 2nd FL room near A train & JFK",74212097,Queenie,Queens,Ozone Park,49,11,9/30/2017,0.79,349,4.0
15058410,Spacious 1BD Luxurious room in Queens NYC,95101238,David,Queens,Ozone Park,65,18,10/1/2017,1.42,332,4.0
18723699,1 bedroom in a basement apartment,100252726,Sharjil,Queens,Ozone Park,45,2,6/27/2017,0.54,275,4.0
18737053,Modern and comfortable private bedroom,182461,Jose,Queens,Ozone Park,39,13,9/27/2017,2.83,0,4.0
2685940,Charming Private Studio with Garden,13749091,Julie & Henry,Queens,Ozone Park,80,67,8/13/2017,1.67,348,4.0
13953640,Private apartment 45 min away from the city,83082749,Peter,Queens,Ozone Park,125,11,8/23/2016,0.77,0,4.0
13265829,Cozy 1 BRM Studio Basement Apartment,2168705,Sean,Queens,Ozone Park,55,13,5/11/2017,0.82,262,4.0
2371632,"Great 1 Br Apt, Ozone Park, NYC",10721506,Lee & Kumar,Queens,Ozone Park,98,75,9/10/2017,1.78,310,4.0
18812810,Cozy Large Home with 3 Bedrooms 25 minutes to City,130983740,Luis,Queens,Ozone Park,115,7,10/1/2017,1.88,360,4.0
15024889,WELCOME FAMILY 2 BED APARTMENT,26924376,Lucy,Queens,Ozone Park,85,6,9/5/2017,0.47,164,4.0
17403646,$55/ night (Females Only ),117662200,Farhana,Queens,Ozone Park,55,4,9/30/2017,0.65,364,4.0
18077042,CLEAN! Executive Studio Suite. Entire apt w/pvt BR,121093001,Geoffrey,Queens,Ozone Park,81,23,9/28/2017,4.34,314,4.0
20881491,Nice single room near A train & JFK airport.,74212097,Queenie,Queens,Ozone Park,39,8,9/30/2017,8.0,325,4.0
11474664,Family-friendly 2 bed apt.near Manhattan,15145474,Denisse,Queens,Ozone Park,110,36,9/18/2017,1.96,327,4.0
7725825,COMFORT 25 MINS FROM NEW YORK,40595718,Adria,Queens,Ozone Park,79,15,9/27/2017,0.64,312,4.0
5094957,"Cozy room from New York, NY, JFK #1",26326122,Israel,Queens,Ozone Park,55,154,9/17/2017,4.8,334,4.0
6023683,Family house in a heart of Qeens,31105318,Donna Danuta,Queens,Ozone Park,335,37,9/27/2017,1.43,271,4.0
11496210,Sunny family-friendly 1 bed. apt near Manhattan,15145474,Denisse,Queens,Ozone Park,87,36,9/8/2017,1.91,313,4.0
5204719,LOVELY 2 PRIVATE BEDROOMS,26924376,Lucy,Queens,Ozone Park,70,22,9/26/2017,0.83,75,4.0
15008979,Cozy Room near Casino and Metro,94707512,Elvin,Queens,Ozone Park,69,70,10/2/2017,5.5,177,4.0
19030149,"Beautiful, Comfortable Apt. in Convenient Location",182461,Jose,Queens,Ozone Park,110,11,9/16/2017,3.88,109,4.0
6576336,Large Private Studio Newly Renevated,34397256,Nanda,Queens,Ozone Park,65,74,9/26/2017,3.01,333,4.0
4853647,Modern & luxurious close to trains,6162041,Nick,Queens,Ozone Park,99,66,9/6/2017,1.95,324,4.0
6032118,Spacious room NYC Rm 2 JFK & Subway,26326122,Israel,Queens,Ozone Park,55,96,9/22/2017,3.23,342,4.0
4982699,Two Bedroom Apartment,25686141,Linden,Queens,Ozone Park,99,58,9/11/2017,1.96,269,4.0
20828094,"""Cerca de las mejores atracciones de New York """,137690897,Yaneli,Bronx,Fordham,70,1,9/16/2017,1.0,171,2.0
18898125,Large room w/fridge. Subway on corner Fordham,131700401,Eva,Bronx,Fordham,51,8,9/8/2017,2.2,86,2.0
16814973,Comfy RM in Private Home with Backyard/Near Metro,23878336,Armando,Bronx,Fordham,50,5,4/18/2017,0.68,331,2.0
13359647,Budget Room in large apartment (Solo Travelers+),11070120,Vernon,Bronx,Fordham,40,15,9/29/2017,0.93,259,2.0
10332161,A large sunny bedroom,53169195,Ehssan,Bronx,Fordham,35,2,8/20/2016,0.14,0,2.0
12955940,"large, affordable, clean,convenient",71211231,Ehsan,Bronx,Fordham,34,2,6/14/2016,0.12,0,2.0
19588726,Habitación ubicada céntricamente en la ciudad.,137690897,Yaneli,Bronx,Fordham,70,4,10/2/2017,3.24,362,2.0
16814803,Cozy RM in Private Home with Backyard/Near Metro,23878336,Armando,Bronx,Fordham,60,27,9/16/2017,3.38,343,2.0
18416347,Stylish & Spacious Room with Backyard/Near Metro,105394139,Ciprian,Bronx,Fordham,75,16,9/7/2017,3.08,350,2.0
15300956,Victor's Plaza,74848954,Victor,Bronx,Fordham,40,17,9/17/2017,1.73,81,2.0
16195143,"Spacious RM in Private Home, Backyard/Near Metro",105394139,Ciprian,Bronx,Fordham,80,18,9/4/2017,3.83,355,2.0
16065265,Modern Bronx Treasure!,104262517,Felicia,Bronx,Fordham,140,7,4/23/2017,0.67,358,2.0
16337106,Beautiful Room in Private Home Backyard/Near Metro,105394139,Ciprian,Bronx,Fordham,55,26,9/8/2017,2.82,339,2.0
20548992,Veloz House,146741271,Joel,Bronx,Fordham,150,1,9/4/2017,1.0,365,2.0
13810918,Good Vibes Sanctuary,58126473,Miriam,Bronx,Fordham,60,56,9/20/2017,3.7,360,2.0
20626705,Semi-private budget room. Steps from train.,131700401,Eva,Bronx,Fordham,37,1,9/26/2017,1.0,77,2.0
176129,Fordham University / Botanical Garden,842082,Linda,Bronx,Fordham,62,86,9/29/2017,1.93,65,2.0
17045488,Huge RM in Private Home with Backyard/Near Metro,23878336,Armando,Bronx,Fordham,80,27,9/12/2017,3.86,357,2.0
16814382,Large RM in Private Home with Backyard/Near Metro,23878336,Armando,Bronx,Fordham,65,25,9/8/2017,2.96,359,2.0
13688739,Comfy Cave Inn,79752355,Eduardo,Bronx,Fordham,65,9,9/2/2017,0.62,0,2.0
16351193,Warm RM in Private Home with Backyard Near Metro,105394139,Ciprian,Bronx,Fordham,50,14,9/7/2017,1.52,355,2.0
17529164,Large Room with Private Bathroom (Long Term+++),11070120,Vernon,Bronx,Fordham,45,1,3/23/2017,0.15,77,2.0
19604867,Affordable and Comfortable,3514536,Cameron,Bronx,Fordham,42,1,7/9/2017,0.35,30,2.0
17045788,Cute RM in Private Home with Backyard/Near Metro,23878336,Armando,Bronx,Fordham,60,25,9/17/2017,3.52,352,2.0
2698984,Huge Modern Waterfront Home,13811875,Grace,Queens,Whitestone,280,4,8/23/2017,0.16,177,4.0
20575645,Nysa's castle,146988248,Naveed,Queens,Whitestone,250,3,9/17/2017,2.65,275,4.0
19887332,"Cozy, Charming, Quaint Home in The World's Borough",20578165,Teddy,Queens,Whitestone,80,1,9/4/2017,1.0,363,4.0
15345966,WHITESTONE-QUEENS,60614066,Sarah,Queens,Whitestone,100,9,8/30/2017,0.75,79,4.0
20728160,Women Only for first floor- Short Stays !,32113778,Betty Ann,Staten Island,Arden Heights,34,5,9/30/2017,5.0,88,5.0
9113965,Women or Men: 2nd Floor-Private Full Size Bed!,32113778,Betty Ann,Staten Island,Arden Heights,39,19,9/30/2017,0.89,175,5.0
6867897,Women or Men: 2nd Flr-Twin Size Bed-1 guest only !,32113778,Betty Ann,Staten Island,Arden Heights,35,92,9/17/2017,3.52,360,5.0
6314389,Women or Men: 2nd Flr-Queen Size Bed- Private Room,32113778,Betty Ann,Staten Island,Arden Heights,43,54,10/2/2017,2.13,360,5.0
259946,"Budget stay, near transportation",1360198,Marina,Staten Island,Arrochar,125,4,6/29/2017,0.06,351,5.0
16087737,Private Room for Students/Residents/Travelers 001,104812805,Amarjit S,Staten Island,Arrochar,31,6,9/23/2017,0.9,299,5.0
20452107,Two Bdrm apt- 1 bus stop to Manhattan 背靠海景宽舒独立屋,74553751,Brenda,Staten Island,Arrochar,119,2,9/30/2017,2.0,75,5.0
4981857,1  bedroom plus private bath,25681770,Concetta,Staten Island,Arrochar,80,9,5/22/2016,0.35,357,5.0
19805091,Two bedroom house near the South beach.,68335750,Evgeny,Staten Island,Arrochar,87,3,9/14/2017,2.43,63,5.0
19192001,Renovated Cozy and Affordable 33 min to Manhattan,41398005,Mirco,Staten Island,Arrochar,75,4,9/3/2017,1.52,74,5.0
258838,"Oceanview,close to Manhattan",1360198,Marina,Staten Island,Arrochar,250,12,9/3/2017,0.2,335,5.0
17716523,30 Minutes from Manhattan Apartment by South Beach,41398005,Mirco,Staten Island,Arrochar,125,12,10/2/2017,2.67,234,5.0
738588,"Wedding guests accommodations, etc.",1360198,Marina,Staten Island,Arrochar,625,1,11/1/2015,0.04,337,5.0
18628272,Studio on Staten Island,68335750,Evgeny,Staten Island,Arrochar,68,31,9/25/2017,6.84,54,5.0
6031948,Newly Renovated NYC apartment,31307082,Veronica,Staten Island,Arrochar,70,4,8/8/2016,0.23,331,5.0
16123943,"1BR 2nd floor, house",104661811,Elias,Staten Island,Arrochar,105,3,8/27/2017,0.33,317,5.0
13752815,"Bright, Spacious Home Near Beach & Subway",36234811,Anna,Queens,Arverne,69,36,9/17/2017,2.39,170,4.0
13005376,Comfy Terrace Room,71721914,Sei Yan,Queens,Arverne,85,25,9/4/2017,1.81,87,4.0
7664991,Lanie So,17654441,Lilanie,Queens,Arverne,80,22,8/27/2017,0.85,125,4.0
14796074,ELEGANT NEW HOME @ ARVERNE BY THE SEA NEAR JFK,19866189,Natasha,Queens,Arverne,299,1,12/29/2016,0.11,274,4.0
16244553,"Modern Private Studio for 2 in Arverne, Rockaway",106197923,Huilin,Queens,Arverne,85,44,9/18/2017,4.4,86,4.0
19660760,Sunny and Cozy Apartment by the Beach,30884023,Maggie,Queens,Arverne,129,15,9/10/2017,5.62,0,4.0
18806323,"Seaside Nest
#SeasideNestNYC",130897041,Robert,Queens,Arverne,250,20,9/17/2017,5.94,0,4.0
13914735,Beautiful two bedroom apartment in beach home,82562435,Josephine,Queens,Arverne,87,69,9/17/2017,4.83,313,4.0
1215627,Floating Cabin Houseboat Rockaway,5720054,Ingrid,Queens,Arverne,150,79,9/1/2017,1.53,364,4.0
16703220,Surfin' the City,104302320,Andrew,Queens,Arverne,180,9,8/30/2017,1.56,206,4.0
1684053,Cozy Bungalow in Arverne By The Bay,762610,Christopher,Queens,Arverne,75,143,10/1/2017,3.6,178,4.0
6519873,Houseboat in the Rockaways,829717,A And F,Queens,Arverne,75,22,9/11/2016,0.8,0,4.0
12829824,Large Oasis by the Beach,2861854,Jeanmarie,Queens,Arverne,180,5,8/1/2017,0.32,335,4.0
7734034,Ocean view studio with balcony,35976278,Yin,Queens,Arverne,120,4,9/10/2017,0.17,346,4.0
13527085,Stupendous private room at the Beach in NYC,36935244,Vladimir,Queens,Arverne,35,6,5/31/2017,0.6,337,4.0
14535032,Private Bedroom - 20 mins to JFK,2097004,Nobu,Queens,Arverne,38,3,3/7/2017,0.23,60,4.0
12489666,Roof-Top Terrace Room,67617579,Yip,Queens,Arverne,90,15,9/24/2017,0.99,90,4.0
2476456,Cozy Studio by the Beach,12666095,Oprah,Queens,Arverne,35,12,6/4/2017,0.32,0,4.0
12124688,Cozy Bungalow Arverne by the Bay!,762610,Christopher,Queens,Arverne,150,38,9/24/2017,2.18,362,4.0
8135403,"peaceful,near the beach and train",17654441,Lilanie,Queens,Arverne,80,46,9/26/2017,1.89,363,4.0
16604081,"NYC Sale @ the Beach House King bed, private bath",40428413,Rosemary,Queens,Arverne,124,1,6/14/2017,0.27,146,4.0
15839869,Brand New Luxury Private Studio by JFK,102588471,Cashmira,Queens,Arverne,95,36,9/24/2017,3.31,360,4.0
5009768,Surf Central In Rockaway Beach,25837009,Vince,Queens,Arverne,180,47,9/1/2017,1.5,333,4.0
14733074,Charming Room in a Ranch Style Home !,91755572,Claudia,Queens,Arverne,49,3,7/11/2017,0.33,168,4.0
3852261,SUNNY ROOM FOR TWO @ ELEGANT HOME NEAR JFK,19866189,Natasha,Queens,Arverne,129,86,7/28/2017,2.26,357,4.0
14426371,Room available by Rockaway Beach,6194019,Dominic,Queens,Arverne,42,19,9/10/2017,1.37,355,4.0
15597266,Beautiful home near beach & JFK!,97536353,Chadine,Queens,Arverne,60,4,8/27/2017,0.43,355,4.0
14843072,Houseboat Hideaway,65179,Robyn,Queens,Arverne,191,17,9/17/2017,1.31,364,4.0
19912699,Beautiful new home on the beach in Rockaway,27272337,Peter,Queens,Arverne,95,1,8/28/2017,0.81,75,4.0
15311833,"Ideal vacationing spot for beach lovers, near JFK",97536353,Chadine,Queens,Arverne,60,3,6/21/2017,0.31,358,4.0
20586405,Rockaway beach Private room,51524470,Ola,Queens,Arverne,0,3,9/28/2017,3.0,363,4.0
20026248,Beach House,37318968,V Joe,Queens,Arverne,275,4,9/4/2017,1.9,30,4.0
13556488,sunny room one block from the beach,22591516,Laura,Queens,Arverne,150,2,8/22/2016,0.13,0,4.0
16251872,Room available in beach front property in Arverne.,17286452,Joao,Queens,Arverne,25,16,9/20/2017,2.45,297,4.0
20679072,"One B/R (1-2Gsts) near beach, JFK, A & Air trains",139957134,Trudy,Queens,Arverne,50,5,9/17/2017,4.55,353,4.0
20678858,"One B/R (1 Guest) Near Beach, A & air trains, JFK",139957134,Trudy,Queens,Arverne,35,1,9/19/2017,1.0,356,4.0
3506399,"Serene,clean beach home",17654441,Lilanie,Queens,Arverne,76,15,9/4/2017,1.07,364,4.0
581542,Escape to our Great Beach Getaway,2861854,Jeanmarie,Queens,Arverne,92,55,6/1/2017,0.88,0,4.0
6585028,ROOFTOP TERRACE ROOM @ ELEGANT HOME NEAR JFK,19866189,Natasha,Queens,Arverne,159,50,8/13/2017,1.8,353,4.0
7043746,2 block walk from the beach in NYC,36935244,Vladimir,Queens,Arverne,250,79,9/24/2017,2.87,326,4.0
6520350,The Kook House  - Rockaways BEST Summer House!!,4089529,Michael,Queens,Arverne,300,47,9/17/2017,1.65,360,4.0
18802889,Tranquil....Serene.....Steps from the Beach,51524470,Ola,Queens,Arverne,200,11,8/27/2017,2.56,284,4.0
16082923,Modern Bungalow Escape,29474145,Brent,Queens,Arverne,100,31,9/17/2017,3.43,85,4.0
19487730,NYC Sale @ Rosie's Beach home 1 bedroom suite,40428413,Rosemary,Queens,Arverne,99,13,9/24/2017,4.24,195,4.0
14110407,Relaxing Ocean Front Beach Home in Arverne!,84765662,Sita,Queens,Arverne,450,11,9/18/2017,0.78,324,4.0
16449771,"Simple, Cozy Private Room Near Beach & Subway",36234811,Anna,Queens,Arverne,55,12,9/17/2017,1.28,171,4.0
7894007,MyPlace2Beach,41619645,D.,Queens,Arverne,200,51,9/23/2017,1.97,357,4.0
13657292,"Bright, Airy, Rockaway Beach House w/ Backyard",79341807,Tory & Ben,Queens,Arverne,160,25,9/17/2017,1.63,177,4.0
13525009,NYC Private room by Beach,36935244,Vladimir,Queens,Arverne,30,11,9/25/2017,0.92,342,4.0
13524592,Beachside Room in NYC for relaxing stay,36935244,Vladimir,Queens,Arverne,30,10,8/11/2017,0.86,349,4.0
12211396,Sunny vacation to Rockaway Beach,10571718,Sarah,Queens,Arverne,55,2,7/18/2016,0.12,0,4.0
6044964,Beach Lovers Dream!,31204745,Monika,Queens,Arverne,150,73,9/15/2017,2.56,325,4.0
14124508,Boardwalk Retreat,55119276,Jose,Queens,Arverne,101,31,9/10/2017,2.28,165,4.0
19812097,"Two B/Rm (2-3 guests) Near Beach, A/air train, JFK",139957134,Trudy,Queens,Arverne,50,2,8/28/2017,1.5,353,4.0
12205604,"JUNIOR SUITE @BEACH, JFK AIRPORT",19866189,Natasha,Queens,Arverne,159,30,8/1/2017,1.68,359,4.0
20587378,Enormous Private Bedroom by the beach,51524470,Ola,Queens,Arverne,0,2,9/5/2017,2.0,335,4.0
18359426,Lovely room with a view.,82562435,Josephine,Queens,Arverne,55,17,9/16/2017,3.49,100,4.0
6576463,PARK VIEW ROOM @ ELEGANT HOME NEAR JFK,19866189,Natasha,Queens,Arverne,129,41,8/13/2017,1.49,355,4.0
15342701,Brand new elegant private apartment for 3 near JFK,97825348,Frank,Queens,Arverne,150,8,9/18/2017,0.71,84,4.0
13113064,Cozy Comfy Suite of Rockaway Beach,52188020,Safa,Queens,Arverne,125,28,9/14/2017,1.71,361,4.0
20583998,"Plenty of space, close to the beach in NYC",51524470,Ola,Queens,Arverne,40,5,9/25/2017,5.0,360,4.0
18785110,Steps from the Beach....Serenity!,51524470,Ola,Queens,Arverne,225,18,9/10/2017,4.25,334,4.0
16253413,"Private Bath, Cozy Sunset Terrace Room",36234811,Anna,Queens,Arverne,69,5,7/27/2017,0.54,171,4.0
16254609,"Sunny, Spacious House by the Beach",36234811,Anna,Queens,Arverne,200,19,8/28/2017,2.98,169,4.0
18504871,"Sunny, cozy, convenient Astoria apartment!",75019164,Chad/Colleen,Queens,Astoria,100,12,9/18/2017,2.37,176,4.0
17097898,Private room 5 mins to Manhattan 2 blocks to train,51459559,Rossana,Queens,Astoria,47,12,9/29/2017,2.59,356,4.0
14303304,Charming bedroom in a beautiful apt,5613109,Lilly,Queens,Astoria,75,20,7/23/2017,1.43,359,4.0
14959164,"Cozy, clean, private room in Astoria!",94112107,Jen,Queens,Astoria,80,23,9/24/2017,1.95,76,4.0
4008443,"Private room in Astoria, NY!!",20741468,Sarah,Queens,Astoria,65,17,9/24/2017,0.58,173,4.0
19475065,Charming bedroom in Astoria,87250935,Nira,Queens,Astoria,103,3,8/20/2017,1.55,72,4.0
17865967,"Cozy, Zen private furnished bedroom with AC!",100128949,Lisa,Queens,Astoria,45,2,7/1/2017,0.45,0,4.0
11262090,STAY FOR SHORT AND LONG TERM / WELCOME TO NEW YORK,36124032,Daisy,Queens,Astoria,60,3,6/23/2017,0.24,308,4.0
9238214,Sublet Cozy Spacious Private Room near Manhattan,48016303,Nelson,Queens,Astoria,39,5,8/25/2016,0.22,0,4.0
19410166,Cozy bedroom for one or two,12239117,Giovanna,Queens,Astoria,100,1,7/17/2017,0.38,321,4.0
3263561,Sunny room 15min to Manhattan,4166597,Inva,Queens,Astoria,60,2,6/26/2014,0.05,0,4.0
10723142,Cozy and Small bedroom in Astoria!!,24981045,Julio,Queens,Astoria,35,1,2/1/2016,0.05,0,4.0
1036498,Cozy Room in NY/10min to Manhattan,3233986,Daniel,Queens,Astoria,59,58,8/27/2017,1.07,329,4.0
18022545,GREAT LOCATION 15mins from Manhattan.,40549648,Luiza,Queens,Astoria,85,18,8/21/2017,3.07,184,4.0
9895911,Room with a View,6513960,Nargiz,Queens,Astoria,55,8,10/3/2016,0.45,0,4.0
9684503,Big Bedroom 20 Mins from Midtown!,50024703,Emily,Queens,Astoria,68,5,9/5/2017,0.23,1,4.0
13084559,Renovated house/ a full sized bed,72407642,Saneun,Queens,Astoria,45,7,9/19/2017,0.76,344,4.0
17496002,RENOVATED STUDIO in Astoria!!! 15mins to the city,46315133,Yauheniya,Queens,Astoria,130,19,9/30/2017,3.48,293,4.0
