AirBnB_Listings_Table_NYC
Borough_ID,Borough,Price,Min_Number_Nights_Booked,Total_Reviews,Reviews_Per_Month,Number_of_Listings,Annual_Availability_(Days)
2,Brooklyn,68,2,3,0.33,3,65
2,Brooklyn,129,1,22,1.79,1,359
2,Brooklyn,115,1,26,1.62,1,45
2,Brooklyn,110,1,5,2.78,1,159
2,Brooklyn,179,4,0,,1,87
2,Brooklyn,129,3,5,0.41,1,178
2,Brooklyn,125,1,0,,1,0
2,Brooklyn,150,2,1,1,1,103
2,Brooklyn,35,3,0,,3,0
2,Brooklyn,50,1,16,1.22,1,0
2,Brooklyn,32,7,0,,6,159
2,Brooklyn,50,1,0,,1,0
2,Brooklyn,49,2,19,0.72,1,349
2,Brooklyn,75,1,1,0.07,1,0
2,Brooklyn,99,5,24,1.96,1,30
2,Brooklyn,150,5,0,,1,0
2,Brooklyn,99,5,34,2.24,2,58
2,Brooklyn,59,5,2,0.17,2,90
2,Brooklyn,62,2,3,0.18,1,358
2,Brooklyn,68,2,32,0.7,2,139
2,Brooklyn,96,30,3,0.24,1,274
2,Brooklyn,65,2,0,,1,9
2,Brooklyn,47,3,3,3,1,48
2,Brooklyn,88,2,13,0.98,1,0
2,Brooklyn,30,1,0,,1,0
2,Brooklyn,80,2,1,0.11,1,305
2,Brooklyn,85,7,1,0.45,1,0
2,Brooklyn,59,5,1,0.14,2,180
2,Brooklyn,49,1,14,9.55,2,64
2,Brooklyn,50,6,1,,2,338
2,Brooklyn,48,4,0,,2,338
2,Brooklyn,59,5,2,0.09,1,354
2,Brooklyn,135,4,3,0.04,4,365
2,Brooklyn,50,7,0,,1,0
2,Brooklyn,83,4,29,0.75,2,136
2,Brooklyn,69,6,3,0.11,1,274
2,Brooklyn,49,1,9,8.44,2,72
2,Brooklyn,70,12,10,0.2,1,26
2,Brooklyn,78,2,51,2.37,1,164
2,Brooklyn,90,5,28,1.67,1,275
2,Brooklyn,36,3,3,0.17,1,0
2,Brooklyn,60,3,16,2.91,1,76
2,Brooklyn,32,1,3,0.9,6,59
2,Brooklyn,70,7,0,,1,0
2,Brooklyn,70,1,0,,1,0
2,Brooklyn,40,1,26,5.23,1,29
2,Brooklyn,35,5,0,,1,0
2,Brooklyn,70,2,24,1,1,360
2,Brooklyn,55,5,2,0.82,1,159
2,Brooklyn,150,3,0,,1,0
2,Brooklyn,600,1,0,,1,365
2,Brooklyn,55,2,26,1.2,1,280
2,Brooklyn,275,2,40,0.89,1,78
2,Brooklyn,68,7,1,0.02,1,87
2,Brooklyn,50,1,9,0.75,1,121
2,Brooklyn,55,2,5,0.35,1,0
2,Brooklyn,59,2,6,0.95,1,170
2,Brooklyn,100,1,0,,1,353
2,Brooklyn,55,3,1,1,1,4
2,Brooklyn,34,28,12,1.22,1,0
2,Brooklyn,99,5,24,1.62,2,70
2,Brooklyn,45,2,6,1.65,1,139
2,Brooklyn,23,1,2,1.71,1,90
2,Brooklyn,32,1,0,,1,0
2,Brooklyn,55,1,1,0.1,1,0
2,Brooklyn,40,15,1,0.03,1,0
2,Brooklyn,195,8,0,,1,89
2,Brooklyn,40,3,3,0.24,1,0
2,Brooklyn,55,1,16,6.32,2,84
2,Brooklyn,100,1,0,,1,0
2,Brooklyn,35,2,77,3.62,1,147
2,Brooklyn,27,1,6,4.29,1,156
2,Brooklyn,53,16,0,,1,29
2,Brooklyn,38,2,63,4.12,1,117
2,Brooklyn,64,2,5,0.25,1,358
2,Brooklyn,59,2,1,0.94,1,180
2,Brooklyn,105,30,4,0.29,1,364
2,Brooklyn,39,1,2,0.17,6,108
2,Brooklyn,32,7,0,,6,331
2,Brooklyn,97,1,6,0.44,1,90
2,Brooklyn,40,4,34,0.58,1,319
2,Brooklyn,50,10,0,,3,0
2,Brooklyn,45,3,24,1.5,1,306
2,Brooklyn,50,1,1,0.05,1,0
2,Brooklyn,65,2,14,1.56,1,63
2,Brooklyn,85,2,2,0.39,1,332
2,Brooklyn,80,3,3,0.21,1,0
2,Brooklyn,60,10,16,0.5,1,351
2,Brooklyn,79,1,0,,1,7
2,Brooklyn,32,7,0,,6,360
2,Brooklyn,175,1,1,0.11,1,179
2,Brooklyn,150,1,0,,1,365
2,Brooklyn,65,2,0,,1,364
2,Brooklyn,75,1,0,,1,365
2,Brooklyn,52,2,12,2.65,1,0
2,Brooklyn,60,3,1,0.03,1,0
2,Brooklyn,125,2,18,2.95,1,82
2,Brooklyn,32,7,0,,6,360
2,Brooklyn,32,7,3,0.99,6,64
2,Brooklyn,500,3,23,0.91,1,353
2,Brooklyn,105,2,133,2.94,1,6
2,Brooklyn,64,3,8,0.21,2,5
2,Brooklyn,150,1,7,0.19,1,0
2,Brooklyn,135,1,5,0.96,3,274
2,Brooklyn,89,3,2,0.31,1,276
2,Brooklyn,94,2,4,0.3,1,0
2,Brooklyn,142,2,3,0.51,1,0
2,Brooklyn,200,3,48,1.85,1,94
2,Brooklyn,59,5,4,0.68,1,8
2,Brooklyn,105,2,0,,1,28
2,Brooklyn,150,2,0,,1,120
2,Brooklyn,125,6,10,0.68,1,330
2,Brooklyn,85,6,5,0.23,1,0
2,Brooklyn,67,3,2,2,2,3
2,Brooklyn,100,2,2,2,2,58
2,Brooklyn,75,4,0,,1,0
2,Brooklyn,90,5,0,,1,0
2,Brooklyn,1000,1,0,,4,180
2,Brooklyn,200,1,0,,1,0
2,Brooklyn,132,2,56,0.87,1,100
2,Brooklyn,215,3,47,0.97,1,354
2,Brooklyn,195,1,2,0.1,1,0
2,Brooklyn,575,4,119,1.98,1,282
2,Brooklyn,300,5,27,1.41,1,52
2,Brooklyn,150,5,1,0.04,1,0
2,Brooklyn,130,2,4,0.18,1,0
2,Brooklyn,169,7,3,0.11,1,255
2,Brooklyn,100,1,0,,1,0
2,Brooklyn,125,3,1,0.28,1,70
2,Brooklyn,40,2,22,0.91,2,344
2,Brooklyn,110,7,18,0.84,2,50
2,Brooklyn,79,2,89,4.52,2,141
2,Brooklyn,94,2,0,,2,0
2,Brooklyn,70,1,114,2.07,1,335
2,Brooklyn,42,15,2,0.09,1,0
2,Brooklyn,40,7,2,0.56,2,0
2,Brooklyn,100,1,16,0.59,1,0
2,Brooklyn,75,1,0,,1,0
2,Brooklyn,100,1,1,0.04,1,0
2,Brooklyn,80,1,2,0.12,1,0
2,Brooklyn,85,2,1,0.04,1,0
2,Brooklyn,65,1,0,,1,0
2,Brooklyn,50,1,0,,1,0
2,Brooklyn,60,1,0,,1,0
2,Brooklyn,150,2,18,3.67,1,79
2,Brooklyn,149,4,60,2.51,1,307
2,Brooklyn,125,3,9,0.69,2,297
2,Brooklyn,130,2,51,2.47,1,91
2,Brooklyn,189,3,101,2.8,1,183
2,Brooklyn,300,2,31,1.25,1,351
2,Brooklyn,115,5,1,0.05,1,244
2,Brooklyn,175,4,5,0.19,1,0
2,Brooklyn,125,2,45,0.96,1,0
2,Brooklyn,145,5,0,,1,0
2,Brooklyn,160,4,0,,1,0
2,Brooklyn,150,3,4,0.29,1,0
2,Brooklyn,265,5,15,0.2,1,0
2,Brooklyn,135,2,0,,1,0
2,Brooklyn,75,7,0,,1,0
2,Brooklyn,170,1,5,0.13,2,0
2,Brooklyn,165,2,23,0.3,2,215
2,Brooklyn,175,3,0,,1,0
2,Brooklyn,150,1,43,3.73,1,55
2,Brooklyn,180,3,1,0.16,1,0
2,Brooklyn,250,6,0,,1,0
2,Brooklyn,175,3,2,0.54,2,0
2,Brooklyn,100,2,34,0.4,5,279
2,Brooklyn,49,5,2,0.1,1,0
2,Brooklyn,70,2,30,0.7,1,332
2,Brooklyn,50,8,2,0.43,1,81
2,Brooklyn,135,2,36,1.07,3,268
2,Brooklyn,169,2,0,,1,12
2,Brooklyn,165,3,11,2.95,1,170
2,Brooklyn,150,3,5,0.39,1,320
2,Brooklyn,160,2,62,1.02,2,265
2,Brooklyn,130,3,129,1.92,1,339
2,Brooklyn,165,21,5,0.13,1,92
2,Brooklyn,150,3,89,3.51,1,148
2,Brooklyn,165,3,54,2.72,1,6
2,Brooklyn,130,4,8,0.18,1,0
2,Brooklyn,200,2,2,0.09,1,0
2,Brooklyn,650,2,17,0.35,1,242
2,Brooklyn,129,5,2,0.08,1,0
2,Brooklyn,159,2,4,0.15,1,0
2,Brooklyn,159,1,14,2.47,1,78
2,Brooklyn,63,2,8,0.96,1,83
2,Brooklyn,50,4,2,0.64,1,7
2,Brooklyn,58,2,25,1.12,1,274
2,Brooklyn,70,2,12,1.49,1,88
2,Brooklyn,85,3,9,0.32,1,70
2,Brooklyn,65,2,1,0.67,2,11
2,Brooklyn,198,7,14,1.36,1,108
2,Brooklyn,200,2,0,,1,364
2,Brooklyn,275,2,37,4.81,1,276
2,Brooklyn,175,2,52,1.03,1,152
2,Brooklyn,275,2,38,1.46,1,16
2,Brooklyn,65,8,1,0.06,1,0
2,Brooklyn,120,14,0,,1,0
2,Brooklyn,150,4,5,0.39,1,275
2,Brooklyn,200,4,1,1,1,0
2,Brooklyn,210,3,9,0.98,1,31
2,Brooklyn,225,3,4,0.15,1,58
2,Brooklyn,152,3,1,0.04,1,0
2,Brooklyn,245,4,3,0.07,1,0
2,Brooklyn,350,2,6,0.15,1,3
2,Brooklyn,150,1,0,,1,0
2,Brooklyn,250,4,16,0.26,1,44
2,Brooklyn,175,3,0,,1,0
2,Brooklyn,300,2,12,1.74,2,315
2,Brooklyn,95,1,1,0.07,1,0
2,Brooklyn,170,2,23,0.55,1,0
2,Brooklyn,890,3,19,0.35,1,220
2,Brooklyn,160,2,8,0.48,1,0
2,Brooklyn,450,3,7,0.24,1,1
2,Brooklyn,150,3,1,0.05,1,0
2,Brooklyn,185,30,1,0.12,1,305
2,Brooklyn,116,60,3,0.33,1,69
2,Brooklyn,250,5,0,,1,87
2,Brooklyn,80,3,3,0.36,2,179
2,Brooklyn,125,5,2,0.06,1,275
2,Brooklyn,169,1,111,3,3,318
2,Brooklyn,103,30,45,1.35,1,0
2,Brooklyn,175,4,0,,2,0
2,Brooklyn,115,30,3,0.6,2,353
2,Brooklyn,227,30,2,0.18,1,92
2,Brooklyn,65,2,2,1.3,2,11
2,Brooklyn,135,2,4,0.16,1,0
2,Brooklyn,250,1,14,0.56,1,0
2,Brooklyn,600,3,92,3.08,1,142
2,Brooklyn,106,5,0,,1,0
2,Brooklyn,575,4,9,0.18,1,0
2,Brooklyn,275,3,25,2.53,1,16
2,Brooklyn,130,2,15,0.79,1,0
2,Brooklyn,99,1,112,2.77,1,274
2,Brooklyn,200,4,0,,1,0
2,Brooklyn,120,2,15,0.31,7,25
2,Brooklyn,185,2,8,0.77,1,266
2,Brooklyn,140,5,1,0.04,1,0
2,Brooklyn,120,3,8,0.21,1,25
2,Brooklyn,195,3,1,0.08,1,14
2,Brooklyn,105,7,9,0.23,1,32
2,Brooklyn,170,3,12,2.55,1,174
2,Brooklyn,115,1,16,0.84,1,320
2,Brooklyn,57,2,2,0.29,1,258
2,Brooklyn,150,30,59,2.52,1,305
2,Brooklyn,170,1,0,,1,0
2,Brooklyn,160,14,1,0.03,1,0
2,Brooklyn,125,3,7,0.38,1,0
2,Brooklyn,100,14,0,,1,0
2,Brooklyn,125,1,0,,1,0
2,Brooklyn,120,1,1,0.04,1,0
2,Brooklyn,215,1,8,0.34,1,331
2,Brooklyn,199,3,72,2.33,2,321
2,Brooklyn,78,1,37,,2,124
2,Brooklyn,150,4,11,0.4,1,311
2,Brooklyn,275,2,91,2.26,2,321
2,Brooklyn,240,2,66,4.67,1,190
2,Brooklyn,250,2,1,0.08,1,0
2,Brooklyn,65,60,2,0.05,1,0
2,Brooklyn,113,1,0,,1,0
2,Brooklyn,185,3,32,3.12,1,195
2,Brooklyn,240,2,9,0.39,3,333
2,Brooklyn,243,3,1,1,2,36
2,Brooklyn,100,2,2,0.27,1,3
2,Brooklyn,100,2,20,1.4,1,23
2,Brooklyn,78,2,5,1.92,1,0
2,Brooklyn,100,3,60,2.05,1,328
2,Brooklyn,200,1,0,,2,365
2,Brooklyn,150,5,1,0.04,1,0
2,Brooklyn,275,30,12,0.47,1,32
2,Brooklyn,175,3,10,0.79,1,325
2,Brooklyn,120,3,0,,1,165
2,Brooklyn,95,88,12,0.19,1,276
2,Brooklyn,120,4,11,0.17,1,0
2,Brooklyn,215,2,2,0.09,1,0
2,Brooklyn,130,3,25,1.21,1,42
2,Brooklyn,125,14,5,0.17,1,126
2,Brooklyn,75,5,21,0.53,1,317
2,Brooklyn,350,4,3,0.14,1,4
2,Brooklyn,90,5,1,0.05,1,0
2,Brooklyn,115,3,2,0.05,1,0
2,Brooklyn,300,3,40,1.56,2,95
2,Brooklyn,185,4,8,0.59,1,225
2,Brooklyn,115,5,4,0.13,1,143
2,Brooklyn,178,3,0,,1,86
2,Brooklyn,115,5,4,0.14,1,0
2,Brooklyn,90,25,2,0.06,1,0
2,Brooklyn,170,3,47,3.69,2,119
2,Brooklyn,56,6,2,1.02,1,274
2,Brooklyn,160,3,9,0.35,1,16
2,Brooklyn,95,1,0,,1,0
2,Brooklyn,130,3,0,,1,365
2,Brooklyn,190,3,5,0.69,2,315
2,Brooklyn,115,3,29,0.69,3,337
2,Brooklyn,70,2,8,0.14,2,273
2,Brooklyn,160,1,182,5.34,1,240
2,Brooklyn,190,4,79,1.82,1,337
2,Brooklyn,100,5,0,,1,0
2,Brooklyn,159,3,2,0.11,1,0
2,Brooklyn,60,2,0,,1,33
2,Brooklyn,90,1,1,0.18,1,0
2,Brooklyn,60,13,14,0.82,1,109
2,Brooklyn,70,3,0,,1,5
2,Brooklyn,140,3,16,1.09,1,34
2,Brooklyn,125,3,1,0.07,1,0
2,Brooklyn,71,1,14,3.93,1,61
2,Brooklyn,180,3,41,3.02,2,121
2,Brooklyn,115,3,0,,1,0
2,Brooklyn,195,1,1,0.11,1,78
2,Brooklyn,175,1,55,7.4,1,21
2,Brooklyn,65,2,29,0.71,1,88
2,Brooklyn,400,5,1,0.07,1,0
2,Brooklyn,150,1,0,,1,0
2,Brooklyn,175,2,126,4.11,1,324
2,Brooklyn,198,7,0,,1,0
2,Brooklyn,130,2,5,2.27,1,62
2,Brooklyn,40,1,2,0.14,1,0
2,Brooklyn,325,4,2,0.12,1,0
2,Brooklyn,70,1,36,2.9,1,19
2,Brooklyn,79,2,2,0.94,1,4
2,Brooklyn,220,3,5,0.3,1,340
2,Brooklyn,185,4,80,2.16,1,10
2,Brooklyn,125,2,2,0.22,1,173
2,Brooklyn,375,2,2,0.92,1,0
2,Brooklyn,175,5,1,0.02,1,0
2,Brooklyn,225,3,4,1.29,1,1
2,Brooklyn,75,7,0,,1,0
2,Brooklyn,276,3,14,0.48,2,93
2,Brooklyn,64,3,0,,1,0
2,Brooklyn,105,6,0,,3,0
2,Brooklyn,115,2,19,0.67,1,53
2,Brooklyn,120,2,96,3.26,3,335
2,Brooklyn,66,1,23,0.88,4,168
2,Brooklyn,105,3,144,1.95,2,302
2,Brooklyn,149,30,24,0.95,1,154
2,Brooklyn,65,2,3,3,1,73
2,Brooklyn,85,18,0,,1,32
2,Brooklyn,100,1,0,,1,0
2,Brooklyn,110,1,92,1.75,1,347
2,Brooklyn,250,3,10,0.26,2,67
2,Brooklyn,180,1,26,3.11,2,40
2,Brooklyn,190,7,7,0.4,1,303
2,Brooklyn,250,10,4,0.07,1,0
2,Brooklyn,33,4,2,0.28,1,1
2,Brooklyn,178,5,7,0.12,2,353
2,Brooklyn,235,5,10,0.16,1,0
2,Brooklyn,139,1,116,4.43,3,322
2,Brooklyn,125,4,5,0.09,1,0
2,Brooklyn,100,1,76,2.62,2,114
2,Brooklyn,65,2,0,,2,0
2,Brooklyn,52,2,5,0.23,2,109
2,Brooklyn,225,2,45,2.16,4,44
2,Brooklyn,120,2,17,0.23,7,300
2,Brooklyn,82,1,28,1.09,4,160
2,Brooklyn,125,3,213,3.59,1,258
2,Brooklyn,210,7,1,0.52,1,37
2,Brooklyn,250,1,0,,1,0
2,Brooklyn,275,3,21,0.47,2,273
2,Brooklyn,175,3,104,2.62,1,292
2,Brooklyn,200,1,0,,4,365
2,Brooklyn,165,3,83,2.85,2,16
2,Brooklyn,400,7,1,0.58,1,258
2,Brooklyn,50,5,15,0.65,3,10
2,Brooklyn,60,1,34,6.46,1,50
2,Brooklyn,225,12,1,0.07,1,29
2,Brooklyn,58,7,0,,1,83
2,Brooklyn,100,4,7,0.25,1,61
2,Brooklyn,160,3,0,,1,3
2,Brooklyn,85,7,0,,1,0
2,Brooklyn,150,3,46,0.55,1,244
2,Brooklyn,60,5,0,,1,0
2,Brooklyn,240,3,0,,2,142
2,Brooklyn,145,5,56,1,1,302
2,Brooklyn,175,4,21,1.42,1,302
2,Brooklyn,90,14,1,0.07,1,0
2,Brooklyn,125,4,1,0.11,1,0
2,Brooklyn,185,3,34,0.85,1,0
2,Brooklyn,275,5,1,0.07,1,0
2,Brooklyn,200,1,0,,1,318
2,Brooklyn,195,3,22,0.7,1,275
2,Brooklyn,146,1,23,6.39,2,134
2,Brooklyn,100,2,70,2.55,3,340
2,Brooklyn,190,2,12,0.31,1,191
2,Brooklyn,160,2,37,2.08,1,46
2,Brooklyn,225,2,3,0.29,1,82
2,Brooklyn,135,4,27,0.55,1,70
2,Brooklyn,99,2,45,0.48,7,344
2,Brooklyn,110,2,0,,1,0
2,Brooklyn,180,2,7,3.82,1,319
2,Brooklyn,150,2,14,4.16,1,40
2,Brooklyn,200,1,0,,1,0
2,Brooklyn,175,2,32,1.69,1,0
2,Brooklyn,140,2,21,0.51,1,132
2,Brooklyn,120,4,17,0.68,1,0
2,Brooklyn,175,3,2,0.34,1,0
2,Brooklyn,215,4,2,0.22,1,0
2,Brooklyn,217,5,2,0.66,1,0
2,Brooklyn,89,2,7,0.72,1,241
2,Brooklyn,400,3,0,,1,363
2,Brooklyn,495,3,10,0.3,3,133
2,Brooklyn,250,2,50,1.45,1,339
2,Brooklyn,110,3,15,2.94,2,199
2,Brooklyn,195,2,61,3.14,2,304
2,Brooklyn,100,2,2,2,2,0
2,Brooklyn,150,2,11,0.19,1,155
2,Brooklyn,150,1,0,,2,126
2,Brooklyn,100,1,16,0.22,7,341
2,Brooklyn,125,3,4,0.13,2,364
2,Brooklyn,150,3,8,0.56,1,10
2,Brooklyn,125,2,6,6,1,347
2,Brooklyn,85,1,62,3.14,1,274
2,Brooklyn,125,4,1,0.11,1,0
2,Brooklyn,200,8,2,0.09,1,0
2,Brooklyn,70,1,1,1,1,63
2,Brooklyn,100,2,2,0.52,1,1
2,Brooklyn,350,7,0,,1,0
2,Brooklyn,226,1,4,1.3,1,273
2,Brooklyn,150,1,17,1.53,1,333
2,Brooklyn,100,30,11,0.44,2,315
2,Brooklyn,100,2,4,0.15,1,0
2,Brooklyn,275,3,4,0.11,1,0
2,Brooklyn,120,9,34,0.7,1,358
2,Brooklyn,60,28,9,0.11,2,0
2,Brooklyn,290,4,0,,1,0
2,Brooklyn,700,1,2,0.14,1,88
2,Brooklyn,94,9,5,0.37,1,0
2,Brooklyn,130,1,21,0.56,1,351
2,Brooklyn,400,7,0,,2,356
2,Brooklyn,149,2,6,0.16,3,275
2,Brooklyn,115,3,35,0.78,3,317
2,Brooklyn,95,4,1,1,1,14
2,Brooklyn,160,3,11,0.15,1,0
2,Brooklyn,40,3,2,0.14,1,0
2,Brooklyn,75,2,0,,1,0
2,Brooklyn,179,2,15,0.33,1,0
2,Brooklyn,75,28,4,0.18,1,364
2,Brooklyn,150,4,3,0.11,1,275
2,Brooklyn,300,1,0,,1,0
2,Brooklyn,125,7,0,,1,4
2,Brooklyn,229,2,17,0.64,1,1
2,Brooklyn,500,4,0,,1,77
2,Brooklyn,70,1,1,1,1,0
2,Brooklyn,40,4,4,1.58,3,0
2,Brooklyn,153,4,2,0.44,1,0
2,Brooklyn,40,7,0,,1,0
2,Brooklyn,130,3,34,2.96,1,145
2,Brooklyn,90,7,0,,1,19
2,Brooklyn,100,2,36,3.13,1,206
2,Brooklyn,120,3,4,0.16,1,275
2,Brooklyn,169,3,134,3.48,1,315
2,Brooklyn,181,1,3,1.01,1,0
2,Brooklyn,66,1,23,0.91,4,161
2,Brooklyn,88,15,0,,1,233
2,Brooklyn,50,3,2,0.08,1,0
2,Brooklyn,120,20,0,,1,365
2,Brooklyn,180,3,0,,1,0
2,Brooklyn,100,14,13,0.34,1,364
2,Brooklyn,110,3,49,2.39,1,59
2,Brooklyn,70,7,4,0.84,1,169
2,Brooklyn,75,3,41,0.97,3,136
2,Brooklyn,139,3,81,1.13,1,279
2,Brooklyn,90,2,5,1.43,1,1
2,Brooklyn,100,1,2,0.44,1,31
2,Brooklyn,93,2,5,2.11,2,5
2,Brooklyn,220,1,0,,1,0
2,Brooklyn,140,3,3,1.27,1,0
2,Brooklyn,200,10,1,0.07,1,0
2,Brooklyn,150,2,126,1.55,2,299
2,Brooklyn,70,2,113,4.16,2,288
2,Brooklyn,125,5,17,0.76,2,315
2,Brooklyn,95,3,0,,1,0
2,Brooklyn,170,4,10,0.78,1,9
2,Brooklyn,70,1,22,1.88,1,268
2,Brooklyn,150,3,3,0.21,1,0
2,Brooklyn,80,2,18,0.96,1,291
2,Brooklyn,70,1,20,0.53,2,184
2,Brooklyn,44,5,0,,1,0
2,Brooklyn,99,1,100,3.85,1,17
2,Brooklyn,140,2,134,4.38,1,323
2,Brooklyn,165,5,5,0.27,1,111
2,Brooklyn,140,31,6,0.47,1,140
2,Brooklyn,195,12,2,0.68,1,0
2,Brooklyn,180,14,0,,2,86
2,Brooklyn,175,3,0,,1,0
2,Brooklyn,350,4,18,0.82,1,0
2,Brooklyn,100,30,0,,1,59
2,Brooklyn,175,2,4,1.82,1,166
2,Brooklyn,70,4,2,0.13,1,8
2,Brooklyn,239,14,2,0.05,1,0
2,Brooklyn,75,1,0,,1,0
2,Brooklyn,135,1,13,1.2,1,0
2,Brooklyn,50,1,61,3.4,4,351
2,Brooklyn,350,2,12,1.16,1,91
2,Brooklyn,108,1,6,0.46,4,362
2,Brooklyn,115,2,59,1.58,1,330
2,Brooklyn,225,7,8,0.16,1,64
2,Brooklyn,45,1,2,0.07,1,0
2,Brooklyn,154,2,49,3.67,1,308
2,Brooklyn,185,5,0,,1,174
2,Brooklyn,650,2,108,2.96,1,296
2,Brooklyn,55,3,4,0.11,1,0
2,Brooklyn,120,3,11,0.91,3,302
2,Brooklyn,125,2,18,0.43,1,104
2,Brooklyn,64,3,0,,1,0
2,Brooklyn,130,3,5,0.28,3,0
2,Brooklyn,150,1,12,0.41,1,327
2,Brooklyn,300,1,0,,1,0
2,Brooklyn,240,3,3,1.76,2,334
2,Brooklyn,42,3,2,0.33,2,0
2,Brooklyn,120,2,1,1,2,9
2,Brooklyn,115,7,16,0.68,2,337
2,Brooklyn,145,2,29,1.13,1,4
2,Brooklyn,135,5,13,0.65,1,35
2,Brooklyn,130,2,0,,1,49
2,Brooklyn,225,4,11,0.39,1,114
2,Brooklyn,95,1,0,,2,0
2,Brooklyn,69,5,50,1.96,1,284
2,Brooklyn,270,3,4,0.24,1,0
2,Brooklyn,220,7,0,,1,89
2,Brooklyn,935,1,0,,1,0
2,Brooklyn,175,1,0,,1,0
2,Brooklyn,135,4,0,,2,0
2,Brooklyn,299,2,19,0.66,1,5
2,Brooklyn,150,1,0,,1,365
2,Brooklyn,100,4,1,1,1,9
2,Brooklyn,120,3,31,3.04,1,0
2,Brooklyn,120,2,1,0.3,2,0
2,Brooklyn,150,2,3,0.2,1,0
2,Brooklyn,60,1,23,3.9,2,62
2,Brooklyn,300,1,0,,1,0
2,Brooklyn,200,1,0,,1,0
2,Brooklyn,62,1,2,0.34,2,32
2,Brooklyn,250,7,2,0.88,1,0
2,Brooklyn,500,3,0,,1,38
2,Brooklyn,324,10,5,0.12,1,105
2,Brooklyn,150,10,3,0.06,1,274
2,Brooklyn,140,2,16,2.71,1,117
2,Brooklyn,120,12,2,0.06,1,162
2,Brooklyn,200,2,4,2.14,1,46
2,Brooklyn,120,3,26,4.19,1,261
2,Brooklyn,200,3,27,0.56,1,282
2,Brooklyn,67,2,72,3.62,1,39
2,Brooklyn,85,2,9,0.43,1,61
2,Brooklyn,155,2,2,0.06,1,0
2,Brooklyn,175,2,11,0.14,1,212
2,Brooklyn,160,1,275,7.16,1,311
2,Brooklyn,89,15,9,0.36,1,363
2,Brooklyn,75,10,1,0.11,1,335
2,Brooklyn,170,14,0,,1,0
2,Brooklyn,230,2,7,0.28,1,0
2,Brooklyn,142,2,17,0.27,1,361
2,Brooklyn,550,6,0,,2,5
2,Brooklyn,55,1,2,0.17,2,6
2,Brooklyn,85,2,1,0.11,1,0
2,Brooklyn,95,3,14,2.44,1,53
2,Brooklyn,190,2,24,0.43,1,131
2,Brooklyn,140,3,133,3.06,1,148
2,Brooklyn,70,1,1,0.04,1,0
2,Brooklyn,65,3,10,0.76,1,339
2,Brooklyn,115,3,153,3.66,1,297
2,Brooklyn,218,2,41,3.21,1,314
2,Brooklyn,75,3,0,,1,0
2,Brooklyn,60,28,1,0.05,2,0
2,Brooklyn,250,2,63,0.7,5,274
2,Brooklyn,100,2,55,0.6,5,278
2,Brooklyn,150,2,23,,5,281
2,Brooklyn,200,4,44,0.49,5,276
2,Brooklyn,150,3,30,2.33,1,29
2,Brooklyn,150,1,30,1.83,1,24
2,Brooklyn,75,5,1,0.08,3,0
2,Brooklyn,105,2,46,1.11,1,0
2,Brooklyn,90,1,0,,2,0
2,Brooklyn,125,7,9,0.76,1,0
2,Brooklyn,30,1,6,0.27,1,0
2,Brooklyn,225,2,1,1,1,7
2,Brooklyn,100,1,0,,1,0
2,Brooklyn,50,7,24,0.54,1,271
2,Brooklyn,150,2,0,,1,0
2,Brooklyn,125,3,197,2.8,1,332
2,Brooklyn,130,3,1,1,2,59
2,Brooklyn,170,1,0,,1,82
2,Brooklyn,100,2,0,,1,89
2,Brooklyn,118,14,2,0.23,1,63
2,Brooklyn,100,1,10,4,1,166
2,Brooklyn,195,5,3,0.08,1,0
2,Brooklyn,175,2,10,0.55,1,0
2,Brooklyn,139,3,66,1,1,306
2,Brooklyn,125,3,29,2.25,2,268
2,Brooklyn,85,1,11,0.31,2,364
2,Brooklyn,200,3,2,0.12,1,0
2,Brooklyn,120,7,0,,1,0
2,Brooklyn,495,1,31,0.48,1,349
2,Brooklyn,545,30,4,0.14,3,223
2,Brooklyn,144,15,6,0.19,1,0
2,Brooklyn,99,2,5,4.17,1,59
2,Brooklyn,75,3,0,,1,0
2,Brooklyn,120,2,97,1,7,345
2,Brooklyn,110,1,24,0.28,7,336
2,Brooklyn,60,2,7,0.33,1,0
2,Brooklyn,85,2,1,0.06,2,58
2,Brooklyn,135,3,4,0.28,1,0
2,Brooklyn,150,30,4,0.1,1,96
2,Brooklyn,54,30,0,,35,360
2,Brooklyn,99,3,23,1.76,1,294
2,Brooklyn,110,5,6,0.77,1,156
2,Brooklyn,150,6,0,,2,90
2,Brooklyn,200,2,12,0.69,1,0
2,Brooklyn,120,1,4,0.59,2,0
2,Brooklyn,150,1,4,2.5,1,4
2,Brooklyn,98,15,1,0.43,1,31
2,Brooklyn,150,7,32,1.37,1,220
2,Brooklyn,190,2,16,0.82,1,363
2,Brooklyn,990,2,26,0.85,2,356
2,Brooklyn,75,3,0,,1,0
2,Brooklyn,103,7,2,0.75,1,123
2,Brooklyn,120,1,18,5.81,1,55
2,Brooklyn,59,2,4,0.18,1,243
2,Brooklyn,130,2,13,1.16,1,179
2,Brooklyn,78,6,4,0.16,1,0
2,Brooklyn,200,2,6,0.17,1,0
2,Brooklyn,100,1,0,,2,0
2,Brooklyn,250,1,0,,1,89
2,Brooklyn,68,3,7,2.1,1,0
2,Brooklyn,200,14,3,0.2,1,0
2,Brooklyn,700,7,0,,1,0
