,City_name,Name,Review,Service_name,Type
1004,MANHATTAN,Friedman’s,4.0,restaurants," French, Salad, Breakfast & Brunch "
1005,MANHATTAN,Thai Villa,4.0,restaurants," Seafood, Burgers "
1006,MANHATTAN,Le Parisien,4.0,restaurants, Italian 
1007,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
1008,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
1009,MANHATTAN,La Sirene,4.0,restaurants," Italian, Venues & Event Spaces, Seafood "
1010,MANHATTAN,Midwinter Kitchen,4.0,restaurants, Thai 
1011,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
1012,MANHATTAN,Topaz Noodle Bar,4.0,restaurants," American (Traditional), Cocktail Bars "
1013,MANHATTAN,Up Thai,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1014,MANHATTAN,Park Avenue Tavern,4.0,restaurants," Cocktail Bars, American (New), Speakeasies "
1015,MANHATTAN,Sweet Chick,4.0,restaurants," Seafood, Burgers, American (New) "
1016,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
1017,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
1018,MANHATTAN,Amélie,4.0,restaurants," Comfort Food, Southern, American (Traditional) "
1019,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
1020,MANHATTAN,Jacob’s Pickles,4.0,restaurants," Thai, Malaysian, Vietnamese "
1021,MANHATTAN,Teppen Ramen,4.0,restaurants," American (New), Cocktail Bars "
1022,MANHATTAN,LoveMama,4.0,restaurants," Bars, American (New) "
1023,MANHATTAN,Bea,4.0,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
1024,MANHATTAN,District Social,4.5,restaurants, Italian 
1025,MANHATTAN,The Smith,4.0,restaurants," Brazilian, Latin American, Portuguese "
1026,MANHATTAN,Angeletto Restaurant,4.0,restaurants, Italian 
1027,MANHATTAN,Ipanema Restaurant,4.0,restaurants," Sandwiches, French "
1028,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
1029,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
1030,MANHATTAN,Dutch Freds,4.0,restaurants, Taiwanese 
1031,MANHATTAN,Upstate,4.0,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
1032,MANHATTAN,886,4.0,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
1033,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
1034,MANHATTAN,Friedman’s,4.0,restaurants," French, Salad, Breakfast & Brunch "
1035,MANHATTAN,Thai Villa,4.0,restaurants," Seafood, Burgers "
1036,MANHATTAN,Le Parisien,4.0,restaurants, Italian 
1037,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
1038,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
1039,MANHATTAN,La Sirene,4.0,restaurants," Italian, Venues & Event Spaces, Seafood "
1040,MANHATTAN,Midwinter Kitchen,4.0,restaurants, Thai 
1041,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
1042,MANHATTAN,Topaz Noodle Bar,4.0,restaurants," American (Traditional), Cocktail Bars "
1043,MANHATTAN,Up Thai,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1044,MANHATTAN,Park Avenue Tavern,4.0,restaurants," Cocktail Bars, American (New), Speakeasies "
1045,MANHATTAN,Sweet Chick,4.0,restaurants," Seafood, Burgers, American (New) "
1046,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
1047,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
1048,MANHATTAN,Amélie,4.0,restaurants," Comfort Food, Southern, American (Traditional) "
1049,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
1050,MANHATTAN,Jacob’s Pickles,4.0,restaurants," Thai, Malaysian, Vietnamese "
1051,MANHATTAN,Teppen Ramen,4.0,restaurants," American (New), Cocktail Bars "
1052,MANHATTAN,LoveMama,4.0,restaurants," Bars, American (New) "
1053,MANHATTAN,Bea,4.0,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
1054,MANHATTAN,District Social,4.5,restaurants, Italian 
1055,MANHATTAN,The Smith,4.0,restaurants," Brazilian, Latin American, Portuguese "
1056,MANHATTAN,Angeletto Restaurant,4.0,restaurants, Italian 
1057,MANHATTAN,Ipanema Restaurant,4.0,restaurants," Sandwiches, French "
1058,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
1059,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
1060,MANHATTAN,Dutch Freds,4.0,restaurants, Taiwanese 
1061,MANHATTAN,Upstate,4.0,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
1062,MANHATTAN,886,4.0,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
1063,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
1064,MANHATTAN,Friedman’s,4.0,restaurants," French, Salad, Breakfast & Brunch "
1065,MANHATTAN,Thai Villa,4.0,restaurants," Seafood, Burgers "
1066,MANHATTAN,Le Parisien,4.0,restaurants, Italian 
1067,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
1068,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
1069,MANHATTAN,La Sirene,4.0,restaurants," Italian, Venues & Event Spaces, Seafood "
1070,MANHATTAN,Midwinter Kitchen,4.0,restaurants, Thai 
1071,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
1072,MANHATTAN,Topaz Noodle Bar,4.0,restaurants," American (Traditional), Cocktail Bars "
1073,MANHATTAN,Up Thai,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1074,MANHATTAN,Park Avenue Tavern,4.0,restaurants," Cocktail Bars, American (New), Speakeasies "
1075,MANHATTAN,Sweet Chick,4.0,restaurants," Seafood, Burgers, American (New) "
1076,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
1077,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
1078,MANHATTAN,Amélie,4.0,restaurants," Comfort Food, Southern, American (Traditional) "
1079,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
1080,MANHATTAN,Jacob’s Pickles,4.0,restaurants," Thai, Malaysian, Vietnamese "
1081,MANHATTAN,Teppen Ramen,4.0,restaurants," American (New), Cocktail Bars "
1082,MANHATTAN,LoveMama,4.0,restaurants," Bars, American (New) "
1083,MANHATTAN,Bea,4.0,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
1084,MANHATTAN,District Social,4.5,restaurants, Italian 
1085,MANHATTAN,The Smith,4.0,restaurants," Brazilian, Latin American, Portuguese "
1086,MANHATTAN,Angeletto Restaurant,4.0,restaurants, Italian 
1087,MANHATTAN,Ipanema Restaurant,4.0,restaurants," Sandwiches, French "
1088,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
1089,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
1090,MANHATTAN,Dutch Freds,4.0,restaurants, Taiwanese 
1091,MANHATTAN,Upstate,4.0,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
1092,MANHATTAN,886,4.0,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
1093,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
1094,MANHATTAN,Friedman’s,4.0,restaurants," French, Salad, Breakfast & Brunch "
1095,MANHATTAN,Thai Villa,4.0,restaurants," Seafood, Burgers "
1096,MANHATTAN,Le Parisien,4.0,restaurants, Italian 
1097,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
1098,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
1099,MANHATTAN,La Sirene,4.0,restaurants," Italian, Venues & Event Spaces, Seafood "
1100,MANHATTAN,Midwinter Kitchen,4.0,restaurants, Thai 
1101,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
1102,MANHATTAN,Topaz Noodle Bar,4.0,restaurants," American (Traditional), Cocktail Bars "
1103,MANHATTAN,Up Thai,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1104,MANHATTAN,Park Avenue Tavern,4.0,restaurants," Cocktail Bars, American (New), Speakeasies "
1105,MANHATTAN,Sweet Chick,4.0,restaurants," Seafood, Burgers, American (New) "
1106,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
1107,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
1108,MANHATTAN,Amélie,4.0,restaurants," Comfort Food, Southern, American (Traditional) "
1109,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
1110,MANHATTAN,Jacob’s Pickles,4.0,restaurants," Thai, Malaysian, Vietnamese "
1111,MANHATTAN,Teppen Ramen,4.0,restaurants," American (New), Cocktail Bars "
1112,MANHATTAN,LoveMama,4.0,restaurants," Bars, American (New) "
1113,MANHATTAN,Bea,4.0,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
1114,MANHATTAN,District Social,4.5,restaurants, Italian 
1115,MANHATTAN,The Smith,4.0,restaurants," Brazilian, Latin American, Portuguese "
1116,MANHATTAN,Angeletto Restaurant,4.0,restaurants, Italian 
1117,MANHATTAN,Ipanema Restaurant,4.0,restaurants," Sandwiches, French "
1118,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
1119,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
1120,MANHATTAN,Dutch Freds,4.0,restaurants, Taiwanese 
1121,MANHATTAN,Upstate,4.0,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
1122,MANHATTAN,886,4.0,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
1123,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
1124,MANHATTAN,Friedman’s,4.0,restaurants," French, Salad, Breakfast & Brunch "
1125,MANHATTAN,Thai Villa,4.0,restaurants," Seafood, Burgers "
1126,MANHATTAN,Le Parisien,4.0,restaurants, Italian 
1127,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
1128,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
1129,MANHATTAN,La Sirene,4.0,restaurants," Italian, Venues & Event Spaces, Seafood "
1130,MANHATTAN,Midwinter Kitchen,4.0,restaurants, Thai 
1131,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
1132,MANHATTAN,Topaz Noodle Bar,4.0,restaurants," American (Traditional), Cocktail Bars "
1133,MANHATTAN,Up Thai,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1134,MANHATTAN,Park Avenue Tavern,4.0,restaurants," Cocktail Bars, American (New), Speakeasies "
1135,MANHATTAN,Sweet Chick,4.0,restaurants," Seafood, Burgers, American (New) "
1136,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
1137,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
1138,MANHATTAN,Amélie,4.0,restaurants," Comfort Food, Southern, American (Traditional) "
1139,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
1140,MANHATTAN,Jacob’s Pickles,4.0,restaurants," Thai, Malaysian, Vietnamese "
1141,MANHATTAN,Teppen Ramen,4.0,restaurants," American (New), Cocktail Bars "
1142,MANHATTAN,LoveMama,4.0,restaurants," Bars, American (New) "
1143,MANHATTAN,Bea,4.0,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
1144,MANHATTAN,District Social,4.5,restaurants, Italian 
1145,MANHATTAN,The Smith,4.0,restaurants," Brazilian, Latin American, Portuguese "
1146,MANHATTAN,Angeletto Restaurant,4.0,restaurants, Italian 
1147,MANHATTAN,Ipanema Restaurant,4.0,restaurants," Sandwiches, French "
1148,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
1149,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
1150,MANHATTAN,Dutch Freds,4.0,restaurants, Taiwanese 
1151,MANHATTAN,Upstate,4.0,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
1152,MANHATTAN,886,4.0,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
1153,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
1154,MANHATTAN,Friedman’s,4.0,restaurants," French, Salad, Breakfast & Brunch "
1155,MANHATTAN,Thai Villa,4.0,restaurants," Seafood, Burgers "
1156,MANHATTAN,Le Parisien,4.0,restaurants, Italian 
1157,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
1158,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
1159,MANHATTAN,La Sirene,4.0,restaurants," Italian, Venues & Event Spaces, Seafood "
1160,MANHATTAN,Midwinter Kitchen,4.0,restaurants, Thai 
1161,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
1162,MANHATTAN,Topaz Noodle Bar,4.0,restaurants," American (Traditional), Cocktail Bars "
1163,MANHATTAN,Up Thai,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1164,MANHATTAN,Park Avenue Tavern,4.0,restaurants," Cocktail Bars, American (New), Speakeasies "
1165,MANHATTAN,Sweet Chick,4.0,restaurants," Seafood, Burgers, American (New) "
1166,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
1167,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
1168,MANHATTAN,Amélie,4.0,restaurants," Comfort Food, Southern, American (Traditional) "
1169,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
1170,MANHATTAN,Jacob’s Pickles,4.0,restaurants," Thai, Malaysian, Vietnamese "
1171,MANHATTAN,Teppen Ramen,4.0,restaurants," American (New), Cocktail Bars "
1172,MANHATTAN,LoveMama,4.0,restaurants," Bars, American (New) "
1173,MANHATTAN,Bea,4.0,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
1174,MANHATTAN,District Social,4.5,restaurants, Italian 
1175,MANHATTAN,The Smith,4.0,restaurants," Brazilian, Latin American, Portuguese "
1176,MANHATTAN,Angeletto Restaurant,4.0,restaurants, Italian 
1177,MANHATTAN,Ipanema Restaurant,4.0,restaurants," Sandwiches, French "
1178,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
1179,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
1180,MANHATTAN,Dutch Freds,4.0,restaurants, Taiwanese 
1181,MANHATTAN,Upstate,4.0,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
1182,MANHATTAN,886,4.0,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
1183,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
1184,MANHATTAN,Friedman’s,4.0,restaurants," French, Salad, Breakfast & Brunch "
1185,MANHATTAN,Thai Villa,4.0,restaurants," Seafood, Burgers "
1186,MANHATTAN,Le Parisien,4.0,restaurants, Italian 
1187,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
1188,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
1189,MANHATTAN,La Sirene,4.0,restaurants," Italian, Venues & Event Spaces, Seafood "
1190,MANHATTAN,Midwinter Kitchen,4.0,restaurants, Thai 
1191,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
1192,MANHATTAN,Topaz Noodle Bar,4.0,restaurants," American (Traditional), Cocktail Bars "
1193,MANHATTAN,Up Thai,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1194,MANHATTAN,Park Avenue Tavern,4.0,Nightlife," Lounges, Cocktail Bars "
1195,MANHATTAN,Sweet Chick,3.5,Nightlife, Lounges 
1196,MANHATTAN,Rooftop 93,4.0,Nightlife," Dance Clubs, Lounges, Comedy Clubs "
1197,MANHATTAN,Playboy Club NYC,5.0,Nightlife," Bars, American (Traditional) "
1198,MANHATTAN,The Village Underground,4.5,Nightlife," Karaoke, Cocktail Bars "
1199,MANHATTAN,The Wilson,4.0,Nightlife, Lounges 
1200,MANHATTAN,Anytime Karaoke,3.5,Nightlife," Dance Clubs, Event Planning & Services "
1201,MANHATTAN,The Living Room,4.0,Nightlife," Seafood, American (New), Bars "
1202,MANHATTAN,Red Rabbit Club,4.0,Nightlife," Cocktail Bars, Venues & Event Spaces, Lounges "
1203,MANHATTAN,Sall Restaurant & Lounge,3.5,Nightlife," Lounges, Karaoke, Dance Clubs "
1204,MANHATTAN,Ascent Lounge,4.0,Nightlife," Lounges, Cocktail Bars "
1205,MANHATTAN,On Now Lounge,4.0,Nightlife," American (New), Bars "
1206,MANHATTAN,Keybar,5.0,Nightlife," Dive Bars, Bar Crawl "
1207,MANHATTAN,Henry’s Rooftop Bar,3.5,Nightlife," Lounges, Venues & Event Spaces "
1208,MANHATTAN,Strangelove,5.0,Nightlife," Dance Clubs, Jazz & Blues "
1209,MANHATTAN,48 Lounge,5.0,Nightlife," Dance Clubs, Party & Event Planning "
1210,MANHATTAN,Friday Night Blues,5.0,Nightlife, Comedy Clubs 
1211,MANHATTAN,"Nightlife, Party, Club & VIP Bottle Services",4.0,Nightlife," Music Venues, Bars "
1212,MANHATTAN,New York Comedy Club,4.0,Nightlife," Karaoke, Lounges, Venues & Event Spaces "
1213,MANHATTAN,Pier 17,5.0,Nightlife," Beer Gardens, American (New), Bars "
1214,MANHATTAN,Queen’s Cabinet Bar & Lounge,4.5,Nightlife, Cocktail Bars 
1215,MANHATTAN,Clinton Hall,4.5,Entertainment, Bakeries 
1216,MANHATTAN,Waiting On a Friend,4.0,Entertainment," Food Stands, Middle Eastern, Halal "
1217,MANHATTAN,Veil,4.0,Entertainment, Ramen 
1218,MANHATTAN,Levain Bakery,4.5,Entertainment, Art Museums 
1219,MANHATTAN,The Halal Guys,5.0,Entertainment, Parks 
1220,MANHATTAN,Ippudo NY,4.0,Entertainment," Delis, Sandwiches "
1221,MANHATTAN,The Metropolitan Museum of Art,4.5,Entertainment," Coffee & Tea, Bakeries "
1222,MANHATTAN,Central Park,4.5,Entertainment, Tacos 
1223,MANHATTAN,Katz’s Delicatessen,4.0,Entertainment," Seafood, Burgers, American (New) "
1224,MANHATTAN,Bibble & Sip,4.5,Entertainment," Parks, Local Flavor "
1225,MANHATTAN,Los Tacos No.1,4.5,Entertainment, Bakeries 
1226,MANHATTAN,Burger & Lobster,4.0,Entertainment," Food Stands, Middle Eastern, Halal "
1227,MANHATTAN,The High Line,4.0,Entertainment, Ramen 
1228,MANHATTAN,Levain Bakery,4.5,Entertainment, Art Museums 
1229,MANHATTAN,The Halal Guys,5.0,Entertainment, Parks 
1230,MANHATTAN,Ippudo NY,4.0,Entertainment," Delis, Sandwiches "
1231,MANHATTAN,The Metropolitan Museum of Art,4.5,Entertainment," Coffee & Tea, Bakeries "
1232,MANHATTAN,Central Park,4.5,Entertainment, Tacos 
1233,MANHATTAN,Katz’s Delicatessen,4.0,Entertainment," Seafood, Burgers, American (New) "
1234,MANHATTAN,Bibble & Sip,4.5,Entertainment," Parks, Local Flavor "
1235,MANHATTAN,Los Tacos No.1,4.5,Entertainment, Bakeries 
1236,MANHATTAN,Burger & Lobster,4.0,Entertainment," Food Stands, Middle Eastern, Halal "
1237,MANHATTAN,The High Line,4.0,Entertainment, Ramen 
1238,MANHATTAN,Levain Bakery,4.5,Entertainment, Art Museums 
1239,MANHATTAN,The Halal Guys,5.0,Entertainment, Parks 
1240,MANHATTAN,Ippudo NY,4.0,Entertainment," Delis, Sandwiches "
1241,MANHATTAN,The Metropolitan Museum of Art,4.5,Entertainment," Coffee & Tea, Bakeries "
1242,MANHATTAN,Central Park,4.5,Entertainment, Tacos 
1243,MANHATTAN,Katz’s Delicatessen,4.0,Entertainment," Seafood, Burgers, American (New) "
1244,MANHATTAN,Bibble & Sip,4.5,Entertainment," Parks, Local Flavor "
1245,MANHATTAN,Los Tacos No.1,4.5,Entertainment, Bakeries 
1246,MANHATTAN,Burger & Lobster,4.0,Entertainment," Food Stands, Middle Eastern, Halal "
1247,MANHATTAN,The High Line,4.0,Entertainment, Ramen 
1248,MANHATTAN,Levain Bakery,4.5,Entertainment, Art Museums 
1249,MANHATTAN,The Halal Guys,5.0,Entertainment, Parks 
1250,MANHATTAN,Ippudo NY,4.0,Entertainment," Delis, Sandwiches "
1251,MANHATTAN,The Metropolitan Museum of Art,4.5,Entertainment," Coffee & Tea, Bakeries "
1252,MANHATTAN,Central Park,4.5,Entertainment, Tacos 
1253,MANHATTAN,Katz’s Delicatessen,4.0,Entertainment," Seafood, Burgers, American (New) "
1254,MANHATTAN,Bibble & Sip,4.5,Entertainment," Parks, Local Flavor "
1255,MANHATTAN,Los Tacos No.1,4.5,Entertainment, Bakeries 
1256,MANHATTAN,Burger & Lobster,4.0,Entertainment," Food Stands, Middle Eastern, Halal "
1257,MANHATTAN,The High Line,4.0,Entertainment, Ramen 
1258,MANHATTAN,Levain Bakery,4.5,Entertainment, Art Museums 
1259,MANHATTAN,The Halal Guys,5.0,Entertainment, Parks 
1260,MANHATTAN,Ippudo NY,4.0,Entertainment," Delis, Sandwiches "
1261,MANHATTAN,The Metropolitan Museum of Art,4.5,Entertainment," Coffee & Tea, Bakeries "
1262,MANHATTAN,Central Park,4.5,Entertainment, Tacos 
1263,MANHATTAN,Katz’s Delicatessen,4.0,Entertainment," Seafood, Burgers, American (New) "
1264,MANHATTAN,Bibble & Sip,4.5,Entertainment," Parks, Local Flavor "
1265,MANHATTAN,Los Tacos No.1,4.5,Entertainment, Bakeries 
1266,MANHATTAN,Burger & Lobster,4.0,Entertainment," Food Stands, Middle Eastern, Halal "
1267,MANHATTAN,The High Line,4.0,Entertainment, Ramen 
1268,MANHATTAN,Levain Bakery,4.5,Entertainment, Art Museums 
1269,MANHATTAN,The Halal Guys,5.0,Entertainment, Parks 
1270,MANHATTAN,Ippudo NY,4.0,Entertainment," Delis, Sandwiches "
1271,MANHATTAN,The Metropolitan Museum of Art,4.5,Entertainment," Coffee & Tea, Bakeries "
1272,MANHATTAN,Central Park,4.5,Entertainment, Tacos 
1273,MANHATTAN,Katz’s Delicatessen,4.0,Entertainment," Seafood, Burgers, American (New) "
1274,MANHATTAN,Bibble & Sip,4.5,Entertainment," Parks, Local Flavor "
1275,MANHATTAN,Los Tacos No.1,4.5,Entertainment, Bakeries 
1276,MANHATTAN,Burger & Lobster,4.0,Entertainment," Food Stands, Middle Eastern, Halal "
1277,MANHATTAN,The High Line,4.0,Entertainment, Ramen 
1278,MANHATTAN,Levain Bakery,4.5,Entertainment, Art Museums 
1279,MANHATTAN,The Halal Guys,5.0,Entertainment, Parks 
1280,MANHATTAN,Ippudo NY,4.0,Entertainment," Delis, Sandwiches "
1281,MANHATTAN,The Metropolitan Museum of Art,4.5,Entertainment," Coffee & Tea, Bakeries "
1282,MANHATTAN,Central Park,4.5,Entertainment, Tacos 
1283,MANHATTAN,Katz’s Delicatessen,4.0,Entertainment," Seafood, Burgers, American (New) "
1284,MANHATTAN,Bibble & Sip,4.5,Entertainment," Parks, Local Flavor "
1285,MANHATTAN,Los Tacos No.1,4.5,Entertainment, Bakeries 
1286,MANHATTAN,Burger & Lobster,4.0,Entertainment," Food Stands, Middle Eastern, Halal "
1287,MANHATTAN,The High Line,4.0,Entertainment, Ramen 
1288,MANHATTAN,Levain Bakery,4.5,Entertainment, Art Museums 
1289,MANHATTAN,The Halal Guys,5.0,Entertainment, Parks 
1290,MANHATTAN,Ippudo NY,4.0,Entertainment," Delis, Sandwiches "
1291,MANHATTAN,The Metropolitan Museum of Art,4.5,Entertainment," Coffee & Tea, Bakeries "
1292,MANHATTAN,Central Park,4.5,Entertainment, Tacos 
1293,MANHATTAN,Katz’s Delicatessen,4.0,Entertainment," Seafood, Burgers, American (New) "
1294,MANHATTAN,Bibble & Sip,4.5,Entertainment," Parks, Local Flavor "
1295,BROOKLYN,Los Tacos No.1,4.0,restaurants," American (Traditional), Gastropubs "
1296,BROOKLYN,Burger & Lobster,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
1297,BROOKLYN,The High Line,5.0,restaurants," Turkish, Mediterranean "
1298,BROOKLYN,Uglyduckling,5.0,restaurants," American (New), Beer Bar, Wine Bars "
1299,BROOKLYN,Concrete,4.0,restaurants," American (New), Breakfast & Brunch "
1300,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
1301,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
1302,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
1303,BROOKLYN,Silver Factory,4.0,restaurants, Steakhouses 
1304,BROOKLYN,Mariella,4.0,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
1305,BROOKLYN,Juliana’s Pizza,4.0,restaurants," American (New), Cocktail Bars "
1306,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
1307,BROOKLYN,Milk & Honey Cafe,4.0,restaurants, Seafood 
1308,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
1309,BROOKLYN,Baron’s,4.0,restaurants," Cajun/Creole, Barbeque, Soul Food "
1310,BROOKLYN,Red Hook Lobster Pound,4.0,restaurants," French, Cocktail Bars, Seafood "
1311,BROOKLYN,Greedi Vegan,4.0,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
1312,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
1313,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
1314,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
1315,BROOKLYN,The Brooklyn Tree,4.0,restaurants, Shanghainese 
1316,BROOKLYN,Gentleman Farmer - Fort Greene,4.0,restaurants," Vietnamese, Coffee & Tea, Salad "
1317,BROOKLYN,Seed,4.0,restaurants," Southern, American (Traditional), Bars "
1318,BROOKLYN,Yaso Tangbao,4.0,restaurants," Barbeque, Bars, American (Traditional) "
1319,BROOKLYN,5ive Spice,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1320,BROOKLYN,Peaches HotHouse,4.0,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
1321,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
1322,BROOKLYN,Sweet Chick,5.0,restaurants," Italian, Breakfast & Brunch "
1323,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
1324,BROOKLYN,Lowerline,5.0,restaurants, Taiwanese 
1325,BROOKLYN,Flora,4.0,restaurants," American (Traditional), Gastropubs "
1326,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
1327,BROOKLYN,Fan Fried Rice Bar,5.0,restaurants," Turkish, Mediterranean "
1328,BROOKLYN,Uglyduckling,5.0,restaurants," American (New), Beer Bar, Wine Bars "
1329,BROOKLYN,Concrete,4.0,restaurants," American (New), Breakfast & Brunch "
1330,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
1331,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
1332,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
